;DATE;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
99;1-2-2010;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.63999998;0;0;0;502.32;0
100;1-2-2011;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.2;0;0;0;892.09;0
101;1-3-1911;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.64;0;0;0;17.18;0
102;1-3-1912;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.93999998;0;0;0;158.05;0
103;1-3-1913;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.28;0;0;0;586.04;0
104;1-3-1914;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;605.54;0
105;1-3-1915;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.14;0;0;0;270.95;0
106;1-3-1916;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.71999998;0;0;0;541.56;0
107;1-3-1917;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.74;0;0;0;262.79;0
108;1-3-1918;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.21;0;0;0;898.4;0
109;1-3-1919;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38;0;0;0;877.69;0
110;1-3-1920;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.71999996;0;0;0;480.18;0
111;1-3-1921;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41999999;0;0;0;364.32;0
112;1-3-1922;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83;0;0;0;648.61;0
113;1-3-1923;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.69999998;0;0;0;439.98;0
114;1-3-1924;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.72999996;0;0;0;8.07;0
115;1-3-1925;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.57;0;0;0;237.46;0
116;1-3-1926;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38999999;0;0;0;1235.82;0
117;1-3-1927;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.57999998;0;0;0;276.96;0
118;1-3-1928;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.26;0;0;0;1173.09;0
119;1-3-1929;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.04;0;0;0;202.92;0
120;1-3-1930;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.04;0;0;0;234.72;0
121;1-3-1931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.9;0;0;0;292.78;0
122;1-3-1932;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.31;0;0;0;122.13;0
123;1-3-1933;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.71999996;0;0;0;417.91;0
124;1-3-1934;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.44;0;0;0;266.16;0
125;1-3-1935;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.08;0;0;0;759.35;0
126;1-3-1936;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22;0;0;0;387.02;0
127;1-3-1937;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.24;0;0;0;1666.23;0
128;1-3-1938;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.97999996;0;0;0;64.34;0
129;1-3-1939;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.25;0;0;0;280.74;0
130;1-3-1940;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.08999996;0;0;0;842.07;0
131;1-3-1941;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.52;0;0;0;319.16;0
132;1-3-1942;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.02;0;0;0;315.71;0
133;1-3-1943;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.12;0;0;0;405.65;0
134;1-3-1944;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.44;0;0;0;221.36;0
135;1-3-1945;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.01;0;0;0;595.36;0
136;1-3-1946;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.43;0;0;0;1798.76;0
137;1-3-1947;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;26.48;0
138;1-3-1948;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.78;0;0;0;448.72;0
139;1-3-1949;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.76;0;0;0;-0.73;0
140;1-3-1950;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.06;0;0;0;854.33;0
141;1-3-1951;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.22;0;0;0;875.91;0
