;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
197;jul-77;5917.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401935466;0;0;0;147.7412903;0
198;jul-78;5918.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.394516112;0;0;0;342.3419355;0
199;jul-79;5919.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;203.8316129;0
200;jul-80;5920.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.258064511;0;0;0;798.0606452;0
201;jul-81;5921.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399999981;0;0;0;305.5880645;0
202;jul-82;5922.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401290304;0;0;0;160.3445161;0
203;jul-83;5923.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400645142;0;0;0;117.2158065;0
204;jul-84;5924.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400322562;0;0;0;311.3822581;0
205;jul-85;5925.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.395806434;0;0;0;352.0087097;0
206;jul-86;5926.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;159.4370968;0
207;jul-87;5927.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.369032248;0;0;0;584.7622581;0
208;jul-88;5928.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.389999985;0;0;0;410.7774194;0
209;jul-89;5929.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401290305;0;0;0;151.8387097;0
210;jul-90;5930.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.395483854;0;0;0;149.6806452;0
211;jul-91;5931.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;225.4748387;0
212;jul-92;5932.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399354821;0;0;0;166.7229032;0
213;jul-93;5933.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.382903213;0;0;0;352.0429032;0
214;jul-94;5934.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;140.1180645;0
215;jul-95;5935.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400322561;0;0;0;200.4074194;0
216;jul-96;5936.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401290304;0;0;0;174.4135484;0
217;jul-97;5937.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39903224;0;0;0;337.4274194;0
218;jul-98;5938.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400645142;0;0;0;287.0754839;0
219;jul-99;5939.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399032241;0;0;0;237.1558065;0
220;jul-00;5940.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.391935469;0;0;0;330.0896774;0
221;jul-01;5941.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399354819;0;0;0;243.6616129;0
222;jul-02;5942.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400322561;0;0;0;291.0570968;0
223;jul-03;5943.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.403548371;0;0;0;101.5667742;0
224;aug-72;5944.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.398064498;0;0;0;258.843871;0
225;aug-73;5945.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.398064497;0;0;0;157.2122581;0
226;aug-74;5946.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.3996774;0;0;0;180.4106452;0
227;aug-75;5947.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.406451599;0;0;0;111.52;0
228;aug-76;5948.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.583870954;0;0;0;0.007096774;0
229;aug-77;5949.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400645142;0;0;0;331.6790323;0
230;aug-78;5950.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;244.7548387;0
231;aug-79;5951.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;230.5103226;0
232;aug-80;5952.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.380322565;0;0;0;357.5477419;0
233;aug-81;5953.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.3996774;0;0;0;238.7629032;0
234;aug-82;5954.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.398064505;0;0;0;271.3051613;0
