,DATE,stations,lat,lon,y,x,z,h_reg,h_loc,WL_berekend,Q_in,Q_out,Q_net,Q_m
54,01-03-1994,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.45999998,0.0,0.0,0.0,726.3699999999999,0.0
55,01-03-1995,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.98999998,0.0,0.0,0.0,1147.4,0.0
56,01-03-1996,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.53999996,0.0,0.0,0.0,350.47,0.0
57,01-03-1997,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.12,0.0,0.0,0.0,817.5699999999999,0.0
58,01-03-1998,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.62,0.0,0.0,0.0,290.95,0.0
59,01-03-1999,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0
60,01-03-2000,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.06,0.0,0.0,0.0,809.2,0.0
61,01-03-2001,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.53999996,0.0,0.0,0.0,361.86,0.0
62,01-03-2002,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.45999998,0.0,0.0,0.0,950.5699999999999,0.0
63,01-03-2003,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.52,0.0,0.0,0.0,291.61,0.0
64,01-04-1972,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.22,0.0,0.0,0.0,89.26,0.0
65,01-04-1973,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,627.15,0.0
66,01-04-1974,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.13,0.0
67,01-04-1975,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,406.66,0.0
68,01-04-1976,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.28,0.0,0.0,0.0,-0.1,0.0
69,01-04-1977,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,135.49,0.0
70,01-04-1978,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.02,0.0,0.0,0.0,1152.35,0.0
71,01-04-1979,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.0,0.0,0.0,0.0,920.24,0.0
72,01-04-1980,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,530.23,0.0
73,01-04-1981,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.12,0.0,0.0,0.0,929.22,0.0
74,01-04-1982,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,245.4,0.0
75,01-04-1983,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.179999992,0.0,0.0,0.0,1149.6,0.0
76,01-04-1984,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.22999999999999998,0.0,0.0,0.0,-0.13,0.0
77,01-04-1985,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.06,0.0,0.0,0.0,208.60000000000002,0.0
78,01-04-1986,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.14,0.0,0.0,0.0,314.79,0.0
79,01-04-1987,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.04,0.0,0.0,0.0,997.24,0.0
80,01-04-1988,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.82,0.0,0.0,0.0,1743.03,0.0
81,01-04-1989,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.08,0.0,0.0,0.0,1282.88,0.0
82,01-04-1990,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,543.55,0.0
83,01-04-1991,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.26,0.0,0.0,0.0,-0.37,0.0
84,01-04-1992,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.179999992,0.0,0.0,0.0,532.31,0.0
85,01-04-1993,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.27,0.0
86,01-04-1994,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.24,0.0,0.0,0.0,518.6800000000001,0.0
87,01-04-1995,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.42,0.0,0.0,0.0,1033.1399999999999,0.0
88,01-04-1996,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.28,0.0,0.0,0.0,-0.32999999999999996,0.0
89,01-04-1997,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,-1.12,0.0
90,01-04-1998,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.199999988,0.0,0.0,0.0,497.28,0.0
91,01-04-1999,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.02,0.0,0.0,0.0,892.8399999999999,0.0
92,01-04-2000,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.16,0.0,0.0,0.0,878.76,0.0
93,01-04-2001,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.34,0.0,0.0,0.0,1193.31,0.0
94,01-04-2002,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.179999992,0.0,0.0,0.0,949.8,0.0
95,01-04-2003,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.07999999999999999,0.0
96,01-05-1972,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,203.82999999999998,0.0
97,01-05-1973,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,299.51,0.0
98,01-05-1974,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.39999998,0.0,0.0,0.0,124.28,0.0
