;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
74;jan-85;18750.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.743666659;0;0;0;614.8793333;0
75;jan-86;18751.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.25199998;0;0;0;966.345;0
76;jan-87;18752.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.565333323;0;0;0;1353.609;0
77;jan-88;18753.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.233333317;0;0;0;964.7386667;0
78;jan-89;18754.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.036999984;0;0;0;735.664;0
79;jan-90;18755.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.282333313;0;0;0;426.2103333;0
80;jan-91;18756.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.912999988;0;0;0;1181.778;0
81;jan-92;18757.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.728666658;0;0;0;746.7706667;0
82;jan-93;18758.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.4753333;0;0;0;702.6863333;0
83;jan-94;18759.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.444999976;0;0;0;1439.206667;0
84;jan-95;18760.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.249666643;0;0;0;1224.989;0
85;jan-96;18761.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.140333331;0;0;0;505.775;0
86;jan-97;18762.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.771999992;0;0;0;461.1296667;0
87;jan-98;18763.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.955999985;0;0;0;879.503;0
88;jan-99;18764.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.740999988;0;0;0;938.3946667;0
89;jan-00;18765.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.682666658;0;0;0;1127.252333;0
90;jan-01;18766.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.119666651;0;0;0;961.7153333;0
91;jan-02;18767.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.944333319;0;0;0;808.3796667;0
92;jan-03;18768.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.690333306;0;0;0;1132.118;0
93;jan-04;18769.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.433666647;0;0;0;993.2793333;0
94;jan-05;18770.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.744999991;0;0;0;636.0403333;0
95;jan-06;18771.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.244666646;0;0;0;484.3263333;0
96;jan-07;18772.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.680333311;0;0;0;954.655;0
97;jan-08;18773.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.201999989;0;0;0;659.7563333;0
98;jan-09;18774.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.793666647;0;0;0;445.7943333;0
99;jan-10;18775.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.644333322;0;0;0;828.3883333;0
100;jan-11;18776.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.023999978;0;0;0;1118.038333;0
101;feb-11;16362;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.713571404;0;0;0;294.0928571;0
102;feb-12;16968.96552;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.526551701;0;0;0;380.9065517;0
103;feb-13;16364;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.445357125;0;0;0;797.7975;0
104;feb-14;16365;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.457142828;0;0;0;521.5389286;0
105;feb-15;16366;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.21499998;0;0;0;898.9707143;0
106;feb-16;16972.86207;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.403448257;0;0;0;958.0055172;0
107;feb-17;16368;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.201428551;0;0;0;413.2507143;0
108;feb-18;16369;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.392499983;0;0;0;683.2221429;0
109;feb-19;16370;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.264642834;0;0;0;431.1682143;0
110;feb-20;16976.75862;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.601034461;0;0;0;1024.075517;0
111;feb-21;16372;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.201071415;0;0;0;617.0157143;0
112;feb-22;16373;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.200357126;0;0;0;298.0414286;0
113;feb-23;16374;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.039999986;0;0;0;889.8046429;0
114;feb-24;16980.65517;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.341034464;0;0;0;557.2855172;0
115;feb-25;16376;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.505357129;0;0;0;592.4567857;0
116;feb-26;16377;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.305357122;0;0;0;850.5978571;0
117;feb-27;16378;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.246428555;0;0;0;602.885;0
118;feb-28;16984.55172;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.501034456;0;0;0;903.6027586;0
119;feb-29;16380;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.780357133;0;0;0;433.6289286;0
120;feb-30;16381;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.976071419;0;0;0;573.7796429;0
121;feb-31;16382;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.268928557;0;0;0;974.29;0
122;feb-32;16988.44828;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.22586205;0;0;0;516.3617241;0
123;feb-33;16384;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.703928557;0;0;0;473.1046429;0
124;feb-34;16385;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.675357134;0;0;0;323.1885714;0
125;feb-35;16386;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.135357136;0;0;0;611.2025;0
126;feb-36;16992.34483;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.727931013;0;0;0;1017.644828;0
127;feb-37;16388;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.188214275;0;0;0;677.5160714;0
128;feb-38;16389;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.694642835;0;0;0;1022.425714;0
129;feb-39;16390;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.778928557;0;0;0;653.0907143;0
130;feb-40;16996.24138;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.364137928;0;0;0;425.3262069;0
131;feb-41;16392;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.688214273;0;0;0;839.4860714;0
132;feb-42;16393;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.307857139;0;0;0;423.51;0
133;feb-43;16394;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.107142836;0;0;0;659.4746429;0
