;DATE;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
222;1-4-1931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76999998;0;0;0;1105.61;0
223;1-4-1932;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.81999994;0;0;0;15.25;0
224;1-4-1933;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.9;0;0;0;-0.32;0
225;1-4-1934;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.099999994;0;0;0;-0.12;0
226;1-4-1935;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.56;0;0;0;141.9;0
227;1-4-1936;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.9;0;0;0;65.83;0
228;1-4-1937;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.42;0;0;0;1107.66;0
229;1-4-1938;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.02;0;0;0;118.44;0
230;1-4-1939;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.179999992;0;0;0;271.2;0
231;1-4-1940;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.86999998;0;0;0;673.3;0
232;1-4-1941;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.07;0;0;0;821.92;0
233;1-4-1942;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.20999996;0;0;0;172.8;0
234;1-4-1943;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.6799998;0;0;0;-0.53;0
235;1-4-1944;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;0.6;0
236;1-4-1945;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.58;0;0;0;0.06;0
237;1-4-1946;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.53999996;0;0;0;386.64;0
238;1-4-1947;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.07999992;0;0;0;414.16;0
239;1-4-1948;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.7;0;0;0;-0.62;0
240;1-4-1949;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.22;0;0;0;0.04;0
241;1-4-1950;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.02;0;0;0;251.88;0
242;1-4-1951;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76;0;0;0;624.22;0
243;1-4-1952;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.68;0;0;0;332.51;0
