;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
74;jan-85;18750.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.244333326;0;0;0;558.0916667;0
75;jan-86;18751.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.752999991;0;0;0;928.488;0
76;jan-87;18752.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.068333333;0;0;0;1357.492333;0
77;jan-88;18753.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.734999994;0;0;0;930.1153333;0
78;jan-89;18754.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.536999992;0;0;0;742.011;0
79;jan-90;18755.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.784999994;0;0;0;478.5293333;0
80;jan-91;18756.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.416333329;0;0;0;1153.457667;0
81;jan-92;18757.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.228999996;0;0;0;699.551;0
82;jan-93;18758.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.976666645;0;0;0;683.6046667;0
83;jan-94;18759.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.948999981;0;0;0;1474.820667;0
84;jan-95;18760.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.751999989;0;0;0;1171.036333;0
85;jan-96;18761.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.360999995;0;0;0;420.267;0
86;jan-97;18762.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.271333326;0;0;0;406.229;0
87;jan-98;18763.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.458999994;0;0;0;922.529;0
88;jan-99;18764.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.241333325;0;0;0;909.3773333;0
89;jan-00;18765.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.184666664;0;0;0;1135.799333;0
90;jan-01;18766.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.621333326;0;0;0;951.2953333;0
91;jan-02;18767.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.446333327;0;0;0;810.3496667;0
